"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"883","RT @SirJadeja: Do You Support Prime Minister Modi's #SurgicalStrikeonBlackMoney?

RT -Yes
Fav -No

#BlackMoney #CORRUPTION #CurrencyBan Rs…",FALSE,0,NA,2016-11-13 06:57:47,FALSE,NA,"797694934098841600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","amardevasi09",6205,TRUE,FALSE,NA,NA
"884","RT @Poison4AAP: <U+0924><U+0942> <U+0915><U+0941><U+0935><U+0948><U+0924> <U+092E><U+0947><U+0902> <U+0907><U+0927><U+0930> <U+0916><U+0941><U+091C><U+0932><U+0940><U+0935><U+093E><U+0932> <U+0938><U+0941><U+0938><U+093E><U+0907><U+0921> <U+0915><U+0947><U+0938> <U+092E><U+0947><U+0902> <U+0964> <U+092C><U+0947><U+091A><U+093E><U+0930><U+0947> <U+0915><U+093E> <U+0905><U+0930><U+092C><U+094B><U+0902> <U+0915><U+093E> <U+0939><U+0935><U+093E><U+0932><U+093E> <U+0938><U+094D><U+0935><U+093E><U+0939><U+093E> <U+0939><U+094B> <U+0917><U+092F><U+093E> #SurgicalStrikeonBlackMoney #AKShree420 h…",FALSE,0,NA,2016-11-13 06:57:23,FALSE,NA,"797694834135863296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Indiaaakash",16,TRUE,FALSE,NA,NA
"885","@srameshwaram @India_MSM Don't worry for him, he will manage . Think about #CORRUPTION #nepotism #politicians  &amp; #SurgicalStrikeonBlackMoney",FALSE,0,"srameshwaram",2016-11-13 06:57:04,FALSE,"797693834633232389","797694755253592064","59745867","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","behindtheface",0,FALSE,FALSE,NA,NA
"886","RT @dhaval241086: Because honest people understand long term gain for country with #SurgicalStrikeonBlackMoney https://t.co/eNNgH14iPW",FALSE,0,NA,2016-11-13 06:56:57,FALSE,NA,"797694726619074560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rohitagarwal86",13,TRUE,FALSE,NA,NA
"887","RT @dhaval241086: Because honest people understand long term gain for country with #SurgicalStrikeonBlackMoney https://t.co/eNNgH14iPW",FALSE,0,NA,2016-11-13 06:56:44,FALSE,NA,"797694671887560704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shekar21",13,TRUE,FALSE,NA,NA
"888","#surgicalstrikeonblackmoney has led to coma @ArvindKejriwal @INCIndia @BspUp2017 @SamajwadiParty_ all gone for toss in elections coming.",FALSE,0,NA,2016-11-13 06:56:41,FALSE,NA,"797694655756374016",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","flip2win",0,FALSE,FALSE,NA,NA
"889","RT @SukhSandhu: This is not OK #DeMonetisation
#SurgicalStrikeonBlackMoney #SurgicalStrikeOnCorruption #<U+091C><U+0928><U+0924><U+093E>_<U+0924><U+094D><U+0930><U+0938><U+094D><U+0924>_<U+092D><U+094D><U+0930><U+0937><U+094D><U+091F><U+093E><U+091A><U+093E><U+0930><U+0940>_<U+092E><U+0938><U+094D><U+0924> 
Poor…",FALSE,0,NA,2016-11-13 06:56:36,FALSE,NA,"797694637863374848",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","custom_9k",333,TRUE,FALSE,NA,NA
"890","RT @SukhSandhu: This is not OK #DeMonetisation
#SurgicalStrikeonBlackMoney #SurgicalStrikeOnCorruption #<U+091C><U+0928><U+0924><U+093E>_<U+0924><U+094D><U+0930><U+0938><U+094D><U+0924>_<U+092D><U+094D><U+0930><U+0937><U+094D><U+091F><U+093E><U+091A><U+093E><U+0930><U+0940>_<U+092E><U+0938><U+094D><U+0924> 
Poor…",FALSE,0,NA,2016-11-13 06:56:12,FALSE,NA,"797694535874867200",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","innjametrics",333,TRUE,FALSE,NA,NA
"891","RT @SukhSandhu: This is not OK #DeMonetisation
#SurgicalStrikeonBlackMoney #SurgicalStrikeOnCorruption #<U+091C><U+0928><U+0924><U+093E>_<U+0924><U+094D><U+0930><U+0938><U+094D><U+0924>_<U+092D><U+094D><U+0930><U+0937><U+094D><U+091F><U+093E><U+091A><U+093E><U+0930><U+0940>_<U+092E><U+0938><U+094D><U+0924> 
Poor…",FALSE,0,NA,2016-11-13 06:55:57,FALSE,NA,"797694473216008192",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nolineNESR",333,TRUE,FALSE,NA,NA
"892","RT @SukhSandhu: This is not OK #DeMonetisation
#SurgicalStrikeonBlackMoney #SurgicalStrikeOnCorruption #<U+091C><U+0928><U+0924><U+093E>_<U+0924><U+094D><U+0930><U+0938><U+094D><U+0924>_<U+092D><U+094D><U+0930><U+0937><U+094D><U+091F><U+093E><U+091A><U+093E><U+0930><U+0940>_<U+092E><U+0938><U+094D><U+0924> 
Poor…",FALSE,0,NA,2016-11-13 06:55:50,FALSE,NA,"797694443734192132",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Poker_Ale_str",333,TRUE,FALSE,NA,NA
"893","location of active #ATMsWithCash have changed from ""now-here"" to ""no-where""
#SurgicalStrikeonBlackMoney",FALSE,0,NA,2016-11-13 06:55:44,FALSE,NA,"797694420401299456",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sonarprathamesh",0,FALSE,FALSE,NA,NA
"894","RT @tjain2016: Bloodsucker @aamir_khan :
Indians are intolerant?
 see now Mr.traitor
Or they r not ur ppl. ?
#SurgicalStrikeOnBlackMoney 
W…",FALSE,0,NA,2016-11-13 06:55:41,FALSE,NA,"797694405247311872",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sanjay1808",25,TRUE,FALSE,NA,NA
"895","RT @SukhSandhu: This is not OK #DeMonetisation
#SurgicalStrikeonBlackMoney #SurgicalStrikeOnCorruption #<U+091C><U+0928><U+0924><U+093E>_<U+0924><U+094D><U+0930><U+0938><U+094D><U+0924>_<U+092D><U+094D><U+0930><U+0937><U+094D><U+091F><U+093E><U+091A><U+093E><U+0930><U+0940>_<U+092E><U+0938><U+094D><U+0924> 
Poor…",FALSE,0,NA,2016-11-13 06:55:31,FALSE,NA,"797694363597869056",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WeAreKryiet",333,TRUE,FALSE,NA,NA
"896","RT @SukhSandhu: This is not OK #DeMonetisation
#SurgicalStrikeonBlackMoney #SurgicalStrikeOnCorruption #<U+091C><U+0928><U+0924><U+093E>_<U+0924><U+094D><U+0930><U+0938><U+094D><U+0924>_<U+092D><U+094D><U+0930><U+0937><U+094D><U+091F><U+093E><U+091A><U+093E><U+0930><U+0940>_<U+092E><U+0938><U+094D><U+0924> 
Poor…",FALSE,0,NA,2016-11-13 06:55:11,FALSE,NA,"797694281339244544",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","odnnaschubetr",333,TRUE,FALSE,NA,NA
"897","RT @SukhSandhu: This is not OK #DeMonetisation
#SurgicalStrikeonBlackMoney #SurgicalStrikeOnCorruption #<U+091C><U+0928><U+0924><U+093E>_<U+0924><U+094D><U+0930><U+0938><U+094D><U+0924>_<U+092D><U+094D><U+0930><U+0937><U+094D><U+091F><U+093E><U+091A><U+093E><U+0930><U+0940>_<U+092E><U+0938><U+094D><U+0924> 
Poor…",FALSE,0,NA,2016-11-13 06:55:08,FALSE,NA,"797694266147540992",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ActiocAdRep1",333,TRUE,FALSE,NA,NA
"898","RT @SukhSandhu: This is not OK #DeMonetisation
#SurgicalStrikeonBlackMoney #SurgicalStrikeOnCorruption #<U+091C><U+0928><U+0924><U+093E>_<U+0924><U+094D><U+0930><U+0938><U+094D><U+0924>_<U+092D><U+094D><U+0930><U+0937><U+094D><U+091F><U+093E><U+091A><U+093E><U+0930><U+0940>_<U+092E><U+0938><U+094D><U+0924> 
Poor…",FALSE,0,NA,2016-11-13 06:54:25,FALSE,NA,"797694085859540992",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jake_Jsoenp",333,TRUE,FALSE,NA,NA
"899","RT @SukhSandhu: This is not OK #DeMonetisation
#SurgicalStrikeonBlackMoney #SurgicalStrikeOnCorruption #<U+091C><U+0928><U+0924><U+093E>_<U+0924><U+094D><U+0930><U+0938><U+094D><U+0924>_<U+092D><U+094D><U+0930><U+0937><U+094D><U+091F><U+093E><U+091A><U+093E><U+0930><U+0940>_<U+092E><U+0938><U+094D><U+0924> 
Poor…",FALSE,0,NA,2016-11-13 06:54:10,FALSE,NA,"797694026044542976",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","michaeladlenos",333,TRUE,FALSE,NA,NA
"900","RT @AshiQuotes: MP police caught illegal cash worth <U+20B9>4Cr at MH-MP border. Kudos Modi Govt for #SurgicalStrikeonBlackMoney , whole system is…",FALSE,0,NA,2016-11-13 06:54:06,FALSE,NA,"797694008982196224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nisha_gor",270,TRUE,FALSE,NA,NA
"901","RT @SukhSandhu: This is not OK #DeMonetisation
#SurgicalStrikeonBlackMoney #SurgicalStrikeOnCorruption #<U+091C><U+0928><U+0924><U+093E>_<U+0924><U+094D><U+0930><U+0938><U+094D><U+0924>_<U+092D><U+094D><U+0930><U+0937><U+094D><U+091F><U+093E><U+091A><U+093E><U+0930><U+0940>_<U+092E><U+0938><U+094D><U+0924> 
Poor…",FALSE,0,NA,2016-11-13 06:53:55,FALSE,NA,"797693962110767104",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","malo22mendia",333,TRUE,FALSE,NA,NA
"902","RT @dhaval241086: Because honest people understand long term gain for country with #SurgicalStrikeonBlackMoney https://t.co/eNNgH14iPW",FALSE,0,NA,2016-11-13 06:53:29,FALSE,NA,"797693854392516609",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hiteshkgupta",13,TRUE,FALSE,NA,NA
"903","RT @SukhSandhu: This is not OK #DeMonetisation
#SurgicalStrikeonBlackMoney #SurgicalStrikeOnCorruption #<U+091C><U+0928><U+0924><U+093E>_<U+0924><U+094D><U+0930><U+0938><U+094D><U+0924>_<U+092D><U+094D><U+0930><U+0937><U+094D><U+091F><U+093E><U+091A><U+093E><U+0930><U+0940>_<U+092E><U+0938><U+094D><U+0924> 
Poor…",FALSE,0,NA,2016-11-13 06:53:19,FALSE,NA,"797693809631129600",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Hulkt_Mra",333,TRUE,FALSE,NA,NA
"904","Simply loving  #SurgicalStrikeonBlackMoney. The criminals who have not paid taxes are caught with their pants down <ed><U+00A0><U+00BD><ed><U+00B1><U+008D> https://t.co/6DxQgwB45t",FALSE,0,NA,2016-11-13 06:53:16,FALSE,NA,"797693797861728257",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mraja99",0,FALSE,FALSE,NA,NA
"905","RT @SukhSandhu: This is not OK #DeMonetisation
#SurgicalStrikeonBlackMoney #SurgicalStrikeOnCorruption #<U+091C><U+0928><U+0924><U+093E>_<U+0924><U+094D><U+0930><U+0938><U+094D><U+0924>_<U+092D><U+094D><U+0930><U+0937><U+094D><U+091F><U+093E><U+091A><U+093E><U+0930><U+0940>_<U+092E><U+0938><U+094D><U+0924> 
Poor…",FALSE,0,NA,2016-11-13 06:53:02,FALSE,NA,"797693740387336192",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NezvanovR",333,TRUE,FALSE,NA,NA
"906","RT @SukhSandhu: This is not OK #DeMonetisation
#SurgicalStrikeonBlackMoney #SurgicalStrikeOnCorruption #<U+091C><U+0928><U+0924><U+093E>_<U+0924><U+094D><U+0930><U+0938><U+094D><U+0924>_<U+092D><U+094D><U+0930><U+0937><U+094D><U+091F><U+093E><U+091A><U+093E><U+0930><U+0940>_<U+092E><U+0938><U+094D><U+0924> 
Poor…",FALSE,0,NA,2016-11-13 06:52:59,FALSE,NA,"797693725413490688",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ocburgpizaz",333,TRUE,FALSE,NA,NA
"907","RT @SukhSandhu: This is not OK #DeMonetisation
#SurgicalStrikeonBlackMoney #SurgicalStrikeOnCorruption #<U+091C><U+0928><U+0924><U+093E>_<U+0924><U+094D><U+0930><U+0938><U+094D><U+0924>_<U+092D><U+094D><U+0930><U+0937><U+094D><U+091F><U+093E><U+091A><U+093E><U+0930><U+0940>_<U+092E><U+0938><U+094D><U+0924> 
Poor…",FALSE,0,NA,2016-11-13 06:52:39,FALSE,NA,"797693641171013633",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","relianccedn",333,TRUE,FALSE,NA,NA
"908","RT @dhaval241086: Because honest people understand long term gain for country with #SurgicalStrikeonBlackMoney https://t.co/eNNgH14iPW",FALSE,0,NA,2016-11-13 06:52:23,FALSE,NA,"797693574712328192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shobhitjiet",13,TRUE,FALSE,NA,NA
"909","RT @SukhSandhu: This is not OK #DeMonetisation
#SurgicalStrikeonBlackMoney #SurgicalStrikeOnCorruption #<U+091C><U+0928><U+0924><U+093E>_<U+0924><U+094D><U+0930><U+0938><U+094D><U+0924>_<U+092D><U+094D><U+0930><U+0937><U+094D><U+091F><U+093E><U+091A><U+093E><U+0930><U+0940>_<U+092E><U+0938><U+094D><U+0924> 
Poor…",FALSE,0,NA,2016-11-13 06:52:19,FALSE,NA,"797693557549236224",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ADHD_ENTj",333,TRUE,FALSE,NA,NA
"910","RT @dhaval241086: Because honest people understand long term gain for country with #SurgicalStrikeonBlackMoney https://t.co/eNNgH14iPW",FALSE,0,NA,2016-11-13 06:52:18,FALSE,NA,"797693552948105216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pchaturved",13,TRUE,FALSE,NA,NA
"911","RT @dhaval241086: Because honest people understand long term gain for country with #SurgicalStrikeonBlackMoney https://t.co/eNNgH14iPW",FALSE,0,NA,2016-11-13 06:52:14,FALSE,NA,"797693537638707200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sadhuvaad",13,TRUE,FALSE,NA,NA
"912","<U+0905><U+092C> <U+0938><U+091A> <U+092C><U+094B><U+0932><U+093E> #<U+092D><U+0915><U+094D><U+0924>_<U+0905><U+0928><U+0941><U+092A><U+092E>  <U+092E><U+094B><U+0926><U+0940> #SurgicalStrikeonBlackMoney #DeMonetisation <U+0915><U+093E> <U+0928><U+094C><U+091F><U+0902><U+0915><U+0940> <U+0915><U+0930> <U+0930><U+0939><U+093E> <U+0939><U+0948> <U+0932><U+0947><U+0915><U+093F><U+0928> #PanamaLeaks <U+0914><U+0930>… https://t.co/vlT6A7l0AW",FALSE,0,NA,2016-11-13 06:52:06,TRUE,NA,"797693504256229376",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","pchoudhary64",0,FALSE,FALSE,NA,NA
"913","RT @dhaval241086: Because honest people understand long term gain for country with #SurgicalStrikeonBlackMoney https://t.co/eNNgH14iPW",FALSE,0,NA,2016-11-13 06:52:02,FALSE,NA,"797693488762454016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","imaheshmange",13,TRUE,FALSE,NA,NA
"914","RT @SukhSandhu: This is not OK #DeMonetisation
#SurgicalStrikeonBlackMoney #SurgicalStrikeOnCorruption #<U+091C><U+0928><U+0924><U+093E>_<U+0924><U+094D><U+0930><U+0938><U+094D><U+0924>_<U+092D><U+094D><U+0930><U+0937><U+094D><U+091F><U+093E><U+091A><U+093E><U+0930><U+0940>_<U+092E><U+0938><U+094D><U+0924> 
Poor…",FALSE,0,NA,2016-11-13 06:52:01,FALSE,NA,"797693484144742400",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jeffdanielf",333,TRUE,FALSE,NA,NA
"915","RT @SukhSandhu: This is not OK #DeMonetisation
#SurgicalStrikeonBlackMoney #SurgicalStrikeOnCorruption #<U+091C><U+0928><U+0924><U+093E>_<U+0924><U+094D><U+0930><U+0938><U+094D><U+0924>_<U+092D><U+094D><U+0930><U+0937><U+094D><U+091F><U+093E><U+091A><U+093E><U+0930><U+0940>_<U+092E><U+0938><U+094D><U+0924> 
Poor…",FALSE,0,NA,2016-11-13 06:51:59,FALSE,NA,"797693476066295808",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kitttykatteowm",333,TRUE,FALSE,NA,NA
"916","This will  boost our economy and tomorrow whole world will say pink<U+20B9><U+20B9> is the new green<ed><U+00A0><U+00BD><ed><U+00B2><U+00B5><ed><U+00A0><U+00BD><ed><U+00B2><U+00B5> #SurgicalStrikeonBlackMoney",FALSE,0,NA,2016-11-13 06:51:58,FALSE,NA,"797693471213568005",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","geo_mrithul",0,FALSE,FALSE,NA,NA
"917","RT @SukhSandhu: This is not OK #DeMonetisation
#SurgicalStrikeonBlackMoney #SurgicalStrikeOnCorruption #<U+091C><U+0928><U+0924><U+093E>_<U+0924><U+094D><U+0930><U+0938><U+094D><U+0924>_<U+092D><U+094D><U+0930><U+0937><U+094D><U+091F><U+093E><U+091A><U+093E><U+0930><U+0940>_<U+092E><U+0938><U+094D><U+0924> 
Poor…",FALSE,0,NA,2016-11-13 06:51:31,FALSE,NA,"797693357099286528",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mjfdrumkbrei",333,TRUE,FALSE,NA,NA
"918","RT @SukhSandhu: This is not OK #DeMonetisation
#SurgicalStrikeonBlackMoney #SurgicalStrikeOnCorruption #<U+091C><U+0928><U+0924><U+093E>_<U+0924><U+094D><U+0930><U+0938><U+094D><U+0924>_<U+092D><U+094D><U+0930><U+0937><U+094D><U+091F><U+093E><U+091A><U+093E><U+0930><U+0940>_<U+092E><U+0938><U+094D><U+0924> 
Poor…",FALSE,0,NA,2016-11-13 06:51:15,FALSE,NA,"797693289319251968",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SuperHumaiYnog",333,TRUE,FALSE,NA,NA
"919","Because honest people understand long term gain for country with #SurgicalStrikeonBlackMoney https://t.co/eNNgH14iPW",FALSE,18,NA,2016-11-13 06:51:13,FALSE,NA,"797693281920548864",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dhaval241086",13,FALSE,FALSE,NA,NA
"920","RT @SukhSandhu: This is not OK #DeMonetisation
#SurgicalStrikeonBlackMoney #SurgicalStrikeOnCorruption #<U+091C><U+0928><U+0924><U+093E>_<U+0924><U+094D><U+0930><U+0938><U+094D><U+0924>_<U+092D><U+094D><U+0930><U+0937><U+094D><U+091F><U+093E><U+091A><U+093E><U+0930><U+0940>_<U+092E><U+0938><U+094D><U+0924> 
Poor…",FALSE,0,NA,2016-11-13 06:50:44,FALSE,NA,"797693161661485056",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Magcisai",333,TRUE,FALSE,NA,NA
"921","RT @hindustanse: #Mind_It..#SurgicalStrikeonBlackMoney 
<U+090F><U+0915> <U+092B><U+094D><U+0932><U+093E><U+0908><U+0913><U+0935><U+0930> <U+092D><U+0940> <U+092C><U+0928><U+0924><U+093E> <U+0939><U+0948> <U+0924><U+094B> 2 <U+0938><U+0947> 3 <U+0938><U+093E><U+0932> <U+0926><U+093F><U+0915><U+094D><U+0915><U+0924> <U+0939><U+094B><U+0924><U+0940> <U+0939><U+0948>,
<U+0905><U+092D><U+0940> <U+0924><U+094B> <U+0926><U+0947><U+0936> <U+092C><U+0928> <U+0930><U+0939><U+093E> <U+0939><U+0948>, <U+0917><U+0930><U+094D><U+0935> <U+092E><U+0939>…",FALSE,0,NA,2016-11-13 06:50:39,FALSE,NA,"797693138408083457",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BJP_RSS",7,TRUE,FALSE,NA,NA
"922","RT @SukhSandhu: This is not OK #DeMonetisation
#SurgicalStrikeonBlackMoney #SurgicalStrikeOnCorruption #<U+091C><U+0928><U+0924><U+093E>_<U+0924><U+094D><U+0930><U+0938><U+094D><U+0924>_<U+092D><U+094D><U+0930><U+0937><U+094D><U+091F><U+093E><U+091A><U+093E><U+0930><U+0940>_<U+092E><U+0938><U+094D><U+0924> 
Poor…",FALSE,0,NA,2016-11-13 06:50:29,FALSE,NA,"797693095978549248",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BenHillF_OX",333,TRUE,FALSE,NA,NA
"923","RT @SukhSandhu: This is not OK #DeMonetisation
#SurgicalStrikeonBlackMoney #SurgicalStrikeOnCorruption #<U+091C><U+0928><U+0924><U+093E>_<U+0924><U+094D><U+0930><U+0938><U+094D><U+0924>_<U+092D><U+094D><U+0930><U+0937><U+094D><U+091F><U+093E><U+091A><U+093E><U+0930><U+0940>_<U+092E><U+0938><U+094D><U+0924> 
Poor…",FALSE,0,NA,2016-11-13 06:50:03,FALSE,NA,"797692988897959940",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","pehnannynyc",333,TRUE,FALSE,NA,NA
"924","RT @SukhSandhu: This is not OK #DeMonetisation
#SurgicalStrikeonBlackMoney #SurgicalStrikeOnCorruption #<U+091C><U+0928><U+0924><U+093E>_<U+0924><U+094D><U+0930><U+0938><U+094D><U+0924>_<U+092D><U+094D><U+0930><U+0937><U+094D><U+091F><U+093E><U+091A><U+093E><U+0930><U+0940>_<U+092E><U+0938><U+094D><U+0924> 
Poor…",FALSE,0,NA,2016-11-13 06:49:54,FALSE,NA,"797692951187095552",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mrcleantaohsm",333,TRUE,FALSE,NA,NA
"925","RT @SukhSandhu: This is not OK #DeMonetisation
#SurgicalStrikeonBlackMoney #SurgicalStrikeOnCorruption #<U+091C><U+0928><U+0924><U+093E>_<U+0924><U+094D><U+0930><U+0938><U+094D><U+0924>_<U+092D><U+094D><U+0930><U+0937><U+094D><U+091F><U+093E><U+091A><U+093E><U+0930><U+0940>_<U+092E><U+0938><U+094D><U+0924> 
Poor…",FALSE,0,NA,2016-11-13 06:49:23,FALSE,NA,"797692820375146496",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","zeus4123",333,TRUE,FALSE,NA,NA
"926","RT @SukhSandhu: This is not OK #DeMonetisation
#SurgicalStrikeonBlackMoney #SurgicalStrikeOnCorruption #<U+091C><U+0928><U+0924><U+093E>_<U+0924><U+094D><U+0930><U+0938><U+094D><U+0924>_<U+092D><U+094D><U+0930><U+0937><U+094D><U+091F><U+093E><U+091A><U+093E><U+0930><U+0940>_<U+092E><U+0938><U+094D><U+0924> 
Poor…",FALSE,0,NA,2016-11-13 06:49:08,FALSE,NA,"797692756382584832",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nolinemarketezr",333,TRUE,FALSE,NA,NA
"927","RT @SukhSandhu: This is not OK #DeMonetisation
#SurgicalStrikeonBlackMoney #SurgicalStrikeOnCorruption #<U+091C><U+0928><U+0924><U+093E>_<U+0924><U+094D><U+0930><U+0938><U+094D><U+0924>_<U+092D><U+094D><U+0930><U+0937><U+094D><U+091F><U+093E><U+091A><U+093E><U+0930><U+0940>_<U+092E><U+0938><U+094D><U+0924> 
Poor…",FALSE,0,NA,2016-11-13 06:48:53,FALSE,NA,"797692694097174528",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","eGorgeJRoberst",333,TRUE,FALSE,NA,NA
"928","RT @SukhSandhu: This is not OK #DeMonetisation
#SurgicalStrikeonBlackMoney #SurgicalStrikeOnCorruption #<U+091C><U+0928><U+0924><U+093E>_<U+0924><U+094D><U+0930><U+0938><U+094D><U+0924>_<U+092D><U+094D><U+0930><U+0937><U+094D><U+091F><U+093E><U+091A><U+093E><U+0930><U+0940>_<U+092E><U+0938><U+094D><U+0924> 
Poor…",FALSE,0,NA,2016-11-13 06:48:13,FALSE,NA,"797692528342536192",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","fleamedicien",333,TRUE,FALSE,NA,NA
"929","RT @SukhSandhu: This is not OK #DeMonetisation
#SurgicalStrikeonBlackMoney #SurgicalStrikeOnCorruption #<U+091C><U+0928><U+0924><U+093E>_<U+0924><U+094D><U+0930><U+0938><U+094D><U+0924>_<U+092D><U+094D><U+0930><U+0937><U+094D><U+091F><U+093E><U+091A><U+093E><U+0930><U+0940>_<U+092E><U+0938><U+094D><U+0924> 
Poor…",FALSE,0,NA,2016-11-13 06:47:55,FALSE,NA,"797692449544138752",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EmpiresTutr",333,TRUE,FALSE,NA,NA
"930","RT @SukhSandhu: This is not OK #DeMonetisation
#SurgicalStrikeonBlackMoney #SurgicalStrikeOnCorruption #<U+091C><U+0928><U+0924><U+093E>_<U+0924><U+094D><U+0930><U+0938><U+094D><U+0924>_<U+092D><U+094D><U+0930><U+0937><U+094D><U+091F><U+093E><U+091A><U+093E><U+0930><U+0940>_<U+092E><U+0938><U+094D><U+0924> 
Poor…",FALSE,0,NA,2016-11-13 06:47:32,FALSE,NA,"797692356954910720",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bribrirl71",333,TRUE,FALSE,NA,NA
"931","RT @behindtheface: @sanjayuvacha @TharkiBihari The Wolf within sheep are exposed by #DeMonetisation #SurgicalStrikeonBlackMoney",FALSE,0,NA,2016-11-13 06:47:32,FALSE,NA,"797692356145184769",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TharkiBihari",1,TRUE,FALSE,NA,NA
"932","@sanjayuvacha @TharkiBihari The Wolf within sheep are exposed by #DeMonetisation #SurgicalStrikeonBlackMoney",FALSE,1,"sanjayuvacha",2016-11-13 06:47:18,FALSE,"797691193765208064","797692297987047425","164335216","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","behindtheface",1,FALSE,FALSE,NA,NA
"933","RT @SukhSandhu: This is not OK #DeMonetisation
#SurgicalStrikeonBlackMoney #SurgicalStrikeOnCorruption #<U+091C><U+0928><U+0924><U+093E>_<U+0924><U+094D><U+0930><U+0938><U+094D><U+0924>_<U+092D><U+094D><U+0930><U+0937><U+094D><U+091F><U+093E><U+091A><U+093E><U+0930><U+0940>_<U+092E><U+0938><U+094D><U+0924> 
Poor…",FALSE,0,NA,2016-11-13 06:47:06,FALSE,NA,"797692246753742848",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MrSportsBeMant",333,TRUE,FALSE,NA,NA
